gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
6_Bern_d2dee463-0eb9-47fa-b739-f1dccd8638f9,6,Bern,"Es war ein Yoga-Stimmbesuch. Es war herausfordernd, aber auch sehr entspannend. Die Leute waren auch millennial, viel ausgewachsener und hatten ruhige Gefühle.",ʃ j oː ɡ ɑː ʃ ʃ t uː m p z uː x x t z ɪ ʃ uː s ə f oː r t ə n ʊ n t k s iː a p r oː s eː r ɛ n ʃ p a m l ə n t aɪ v iː t a n ɜ l a n eː f ɪ s k l ɪ x n ɪ k z iː ʊ n t h r uː ɡ ɪ k f iː l,Basel,d2dee463-0eb9-47fa-b739-f1dccd8638f9,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Zürich_ba826a45-33f8-47ef-9516-a66a201aac29,6,Zürich,"Es war eben gegen den Yoga-Sturmzug. Es war herausfordernd, aber auch sehr entspannend. Und am Ende habe ich mich viel ausgleichen und ruhiger gefühlt.",eː ʊ n a s z ɪ ç a p ə ɡ eː ɡ ʊ ŋ d ɛ j oː ɡ ɑː ʃ t ʊ m ts uː x t z iː x d a s ɪ uː z ə f ɔ t ə n z iː ɾ b r aʊ ə z eː r ɛ n t ʃ p a n d ə n t ʊ n ts aʊ m ɛ a n t i h ɛ t ɪ x f iː l l ɡ ɑː r n ɪ x m ɪ x f iː l uː s ɡ l ɪ x f ə n eː r ʊ n t r uː ɡ ə k f y l t ʊ n t r uː ɡ ə,Basel,ba826a45-33f8-47ef-9516-a66a201aac29,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fifties,26
6_Ostschweiz_7f4b1ca8-c652-4056-96fb-f02e82182574,6,Ostschweiz,"Ich habe gestern eine Yogastunde besucht. Ja, es war herausfordernd, aber sehr entspannend. Am Ende habe ich mich viel ausgerechter und ruhiger.",a r a d e ʃ t o e j oː k a ʃ t u m t p s uː a x t j ɑː ɪ ç z eː z ɪ ʃ uː s uː f ɔ ɾ t ʊ n t k s iː a b ɔ oː z eː r ɛ n ʃ p a n ə n t aʊ m ɛ n t iː h a n e x m i f iː l uː s ɡ r ɪ f x ə n r ʊ n t r uː ɡ o,Basel,7f4b1ca8-c652-4056-96fb-f02e82182574,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,thirties,26
6_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,6,Innerschweiz,"Ich habe gestern eine Yogastunde besucht. Das ist herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich ausgewachsen gefühlt und die Ruhige Römerin gesehen.",n ə n aɪ n ə n ɛ ʃ t r ɛ n j oː ɡ ɜ ʃ t ʊ n t p z uː x t aɪ m ɪ z ɛ l ə n ɪ n d a z ɪ uː z oː f ɔ t ʊ n t z iː aʊ b ə d ɜ aʊ s z eː r ə r ɛ n t ʃ p ɔ m ə n t ʊ n t a m a n d iː f ɔ n ɪ x b eː uː s k eː x n ɪ k f y t ɪ n t r oː t ə k ɔ m b r ɛ k t z iː,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,thirties,26
6_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,6,Zürich,"Ich habe mich gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Es hat sich so geändert. Am Ende habe ich mich viel ausgelassen.",n æ x ɛ m ɪ eː ʃ t ʒ n oː q a ʃ t uː d s ɪ f t ɛ t ɛ z ɪ ɛ n d iː ɛ m z ɛ f oː r t ə s k s iː aɪ b r aɪ s iː r ə n ʃ p ɛ d k z iː ɡ ɛ t ʃ ts uː ts ɛ t ɛ t ə m ɛ n ɛ ɛ z ɛ ɛ m ɑː m t ɪ l aɪ v iː f s k l ɪ f n ɛ r ʊ m,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Ostschweiz_831d404d-b189-42b6-8120-073c1f8af73c,6,Ostschweiz,"Ich habe gestern eine Yoga-Stunde besucht. Es war ein Ausfall, aber auch sehr entspannend. Wenn die Heimschützer da waren, fand ich viele ausgerechte Ruhige.",j h ɑː d ɛ ɾ ʃ t ə l ø h l oː t ə ʃ t uː p s uː a x t aʊ s ə n ʃ iː l ʊ ŋ s f ɔ ɾ t ə t z iː ɑː b ə r aʊ s eː ə ʃ p a n ə t ɛ ŋ t ə ɪ n v eː h aɪ t f iː r r t ə h ʊ t ɛ f eː r s ɪ ʃ f iː l ʊ uː s p b ɪ x m ɪ b ɡ oː ts ɪ l l b ə,Basel,831d404d-b189-42b6-8120-073c1f8af73c,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,sixties,26
6_Basel_8050767b-0a0e-43db-8754-2a42e896f7dd,6,Basel,"Ja, es ist eine... Ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannend. Und am Ende viel ausgleichender und ruhiger gefühlt.",ɔ ʃ t ɛ m ɪ a m ɛ ʃ ɡ ɛ ʃ t ə ɲ oː k a ʃ t ʊ n p uː ɛ x t ɛ s ʃ ɪ t d eː n uː z ə f ɔ t ʊ n t z eː m ɛ ɾ ʃ t eː t a b ɜ aʊ z eː r ɛ n ʃ p a n ə n t ʊ n d a m a n t iː f iː l uː s ɡ l e x ə n oː ʊ n t r uː ɡ oː k y l t ʊ,Basel,8050767b-0a0e-43db-8754-2a42e896f7dd,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,thirties,26
6_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,6,Graubünden,"Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende ist sie viel ausgerichteter und ruhiger.",iː p j oː ɡ ɜ ʃ t uː n t ts uː x t ɛ s ɪ ʃ uː z ə f ɔ r t ə n t z iː a b ə r ɑː s iː ɛ n t ʃ p a n ə n z iː a m ɛ n d d ɛ b ɪ ç s r eː n iː f iː l uː s t l ɪ ç n ə k v y l t ʊ n t r oː ɡ ə r,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Innerschweiz_4a8346e7-fa21-49b9-9a6f-c69ef828a68c,6,Innerschweiz,"Ich habe mich dann für eine Yoga-Stunde gesucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgeliehener und ruhiger gefühlt.",eː h a l n eː x s t r aɪ j oː ɡ ɔ ʃ t m ts uː x aɪ z ɪ z ɪ ʃ uː z ʊ f ɔ r t ts iː b r aʊ z eː r ə n ɛ n t ʃ p ɔ ts iː a m a n m d iː h ɑː m ɪ s ɪ l uː s k l ɪ x t ə n ə r ʊ n b r uː ɡ ə k ts iː,Basel,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fifties,26
6_Wallis_50e4a935-c887-4c38-aff2-6286aab725d1,6,Wallis,"Ja, ich habe uns ja die Yoga-Stunde gesucht. Es war herausfordernd, aber auch sehr entspannend. Und am Ende fühlte ich mich wie ein ausgewählter, ruhiger Mensch.",j ɑː ʃ ts ɔ n z iː h a t d eː d iː oː k a ʃ t uː t s uː a x t a s ɪ ʃ l uː h s f ɔ r t ə n t k z iː ɑː b ə r aʊ z eː r ə n ʃ p ɔ n ə n t ʊ n d a m ɛ n t ɪ f oː l v y y s d iː ɡ l ɪ x n ɛ uː r aɪ ɡ ə r k f y l t,Basel,50e4a935-c887-4c38-aff2-6286aab725d1,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Bern_d9b44aee-da3d-42c8-8ad1-d1029767f05a,6,Bern,"Ich habe gestern eine Yogastunde gesucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgerichteter gefühlt und ruhiger.",iː aʊ ɡ ɛ ʃ t ə d ɛ ɾ j oː k ɑː ʃ t oː m z uː x t s aʊ d ɛ ɛ z ɪ dʒ a r uː s f oː r t ə n ə n z iː aʊ p ə r oː z eː r ə r ɛ n t ʃ p ɑː n ə n t k z iː a m a n d iː a m h a n ə m iː f iː l uː uː s ɡ l ɪ x ə n ə k f iː uː t ʊ m t ʊ n t r uː iː k ə r,Basel,d9b44aee-da3d-42c8-8ad1-d1029767f05a,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,6,Innerschweiz,"Ich habe gestern eine Yogastunde besucht. Es war sofort nicht so, aber sehr entspannend. Ich habe viel ausgeglichen.",iː h ɑː ɪ ç ɑː b ə n ɡ ɛ ʃ t ə n ə j oː ɡ ɜ ʃ t ʊ m p z uː x t ʊ n d ɛ s ɪ b h aʊ z oː f ɔ r t n ɪ k z iː ɑː b ə r n ɑː z iː r ə n ʃ p ɔ n n ə n ʊ n t a v ɛ n ɪ x ɔ m ɛ j ɑː aʊ s d iː z ə m ts eː l uː s ɡ eː x m ə r ʊ n t,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Zürich_6d34bfbb-2de2-48d9-891d-ae216f9b347b,6,Zürich,"Dann war es halt so, dass ich eine Übergastunde suchte. Das war eine Herausforderung, aber auch spannend. Ich habe mich ausgerechnet gefühlt und ruhig.",p eː t ɪ ʃ aʊ ts iː n k ɔ ʃ t uː m ɪ t z uː x t ɪ ʃ ɪ s uː f oː t ə n p s iː ɑː b r aʊ d eː ʃ t a m ɛ n t eː z eː ts eː d uː s f iː uː s t ɪ x m uː k f y l t n t h r uː ɡ ɪ,Basel,6d34bfbb-2de2-48d9-891d-ae216f9b347b,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Innerschweiz_5184dba3-c5e1-4570-ba26-62176e8c8dcc,6,Innerschweiz,"Yoga-Stunde besucht und es war auch herausfordernd, aber auch sehr entspannend, aber auch ein bisschen viel ausgeglichener gefühlt und ruhiger gefühlt.",j oː ɡ ɔ ʃ t ʊ m p p s uː x t ʊ n d a s ɪ aʊ uː s ʊ f ɔ r t ə n k z iː a p r z eː r ɛ m t ʃ p a n ə n k z iː aʊ p r ɑː j ɑː n ɛ x ɪ f f iː l uː s ɡ eː x n ɛ k f iː l t ʊ n t r r r iː k ə r t y n,Basel,5184dba3-c5e1-4570-ba26-62176e8c8dcc,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,6,Basel,"Ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgerechnet gefühlt und ruhig.",aɪ n b eː iː f a ɾ d ø ʃ t r ə j oː ɡ ɛ ʃ t y n t ts uː ɛ x t ɛ z iː ʒ uː s ə f ɛ t ɪ m ts iː ɜ b ɪ r aɪ s ø r ə n ʃ p ɛ n ə n d ɛ ɾ b ɛ n d iː n aɪ f ɛ ɾ m aɪ n d iː f uː ɛ ɾ d iː f n f ɔ l m iː f iː uː s f ɪ f t ə k f uː t ɪ n t h uː,Ostschweiz,8f16829d-1a64-4145-927c-d6738a07ea24,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,thirties,26
6_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,6,Ostschweiz,"Ich habe gestern eine Yogastunde besucht. Das war herausfordernd, aber auch sehr entspannend. Am Ende habe ich mich viel ausgleichen und ruhiger angefühlt.",ɛ iː oː ɡ ɛ ʃ t ə r aɪ j oː ɡ ɑː ʃ t ʊ m p s uː a x t ʊ n d ɪ ʃ ɪ f s uː s ʊ f ɔ ɾ t ʊ n t ts iː a b ə r z eː r ɛ n ʃ t a n d ə n t ts iː l ə ɔ n t n j aʊ ɜ m ɛ n d iː h a n ɛ x ə n x ɪ l uː s k l ɪ f ə n ɑː h a n k f y l t ʊ n t r uː k ɔ,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Ostschweiz_a677eda9-7709-4c9d-8656-e7b665140f3b,6,Ostschweiz,"Ja, ich habe Yoga-Stunden besucht. Es war herausfordernd, aber auch sehr entspannend.",ɑː n n ə ɪ n ɑː j oː k ɜ ʃ t ʊ m p s ɔ x t s ʃ iː uː s f ɔ r ʊ ŋ k z iː a b aʊ z iː r ə n ʃ p a n ə n z iː ɔ d ɔ z oː n a t z ə n ə f ə d ɪ t j ʊ v ɔ t t oː s n a uː l j ʊ m b r uː x ə b uː,Basel,a677eda9-7709-4c9d-8656-e7b665140f3b,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,thirties,26
6_Graubünden_c4f6bcdf-fc02-4fe8-9277-0701cfffebab,6,Graubünden,"Ich habe mich an der ersten Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgerechter und ruhiger.",a ç a v eː ʃ t ə r aɪ j oː ɡ ɔ ʃ t u n t b ɪ s a x t a s ə z ɪ ʃ ɛ uː z ʊ f ɔ r t r ə n k s iː ɔ p ə r aʊ z eː r ɪ n ʃ p a n ə n t z iː a z oː a m ɛ n d ɛ a n i m iː f iː l uː s ɡ l x m ɛ r ʊ m d r uː ɡ ə r k f y r t ʊ n t aʊ,Basel,c4f6bcdf-fc02-4fe8-9277-0701cfffebab,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,teens,26
6_Basel_e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,6,Basel,"Ich habe gestern eine Yogastunde besucht. Ja, es war mühsam fordernd, aber auch sehr entspannend. Am Ende habe ich viel ausgerechnet und ruhiger gefühlt.",ɪ h ɑː p ɡ ɛ ʃ t r ɪ j oː ɡ ɜ ʃ t ʊ m t z uː ɪ x t j aʊ z ɪ ʃ iː z ʊ f ɔ ɾ t ʊ n t k z iː ɜ b ɑː z eː r ɛ m t ʃ p ɔ n ə n t a m a n t iː f m uː s ɡ l ɪ ç ə n oː ʊ n t uː k ʊ x f iː l t æ,Basel,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
6_Ostschweiz_8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,6,Ostschweiz,"Ich habe gestern eine Yogastunde besucht. Es war ausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeregter und ruhiger.",ɑː iː h ɑː b n ɡ eː ç t oː j oː ɡ ɜ ʃ t u n d ə p ts uː x t z iː ɪ uː s f ɔ d ə n k z iː ɔ p r aʊ s iː r ɛ n t ʃ p ɑː n ə n t k z iː oː m aɪ n d iː ʒ ə z iː f iː uː s ɡ l ɪ x n oː ʊ n d r uː ɡ ə k f uː t,Basel,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Graubünden_031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,6,Graubünden,"Ja und ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannend. Und am Ende habe ich mich viel ausgeregter und ruhiger gefühlt.",a ʊ n d ʊ n t iː h a p ɡ ɛ ʃ t r n ə j ɔ ɡ ɜ ʃ t ʊ m p z uː x t ɪ ʃ uː s ʊ f ɔ r d ʊ n k z iː a b r oː z eː r ɛ n ʃ p a n ə n d k z iː ə ʊ n t a m ɛ n d ɪ ts ɔ l k m eː f iː l uː s ɡ l ɪ x n ə r ʊ n t r uː ɡ ə r f y l t ʊ n,Basel,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,twenties,26
6_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,6,Zürich,Ich habe Yoga Stunden gesucht. Es war sehr entspannend. Am Ende habe ich mich viel ausgewischt und ruhiger gefühlt.,iː oː d iː aʊ v iː oː q ɜ ʃ t ʊ n t ə ts uː x t ə ɛ z ɪ ʃ iː n ɔ d ɛ z oː t oː t ə n z iː aʊ s iː r ə n ʃ p a n ə n k ts iː ʊ ɛ ɾ m ɑː n d ə s iː ts iː l uː s t iː n r uː ɪ r uː l t ə k ts y t h ɪ n,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,sixties,26
6_Bern_0497b106-6644-42ce-b99e-57f9a6c7fc81,6,Bern,"Ich habe gestern eine Yogastunde besucht. Es war herausfordernd, aber auch sehr entspannend. Und am Ende habe ich mich viel ausgelieferter gefühlt und ruhiger gefühlt.",ə m iː ɔ k ɛ ʃ t ə d ɛ j oː oː k ɔ ʃ t uː m p s uː x t aɪ s uː s ə f oː r d ə n k s iː ɑː b r oː s eː r ə n ʃ p a n ə t oː n d ɑː m æ n d ɔ m aɪ n d iː m iː f eː s k eː f ə n ɪ k f y t ʊ n d r uː d ɪ k f y l,Basel,0497b106-6644-42ce-b99e-57f9a6c7fc81,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,sixties,26
6_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,6,Graubünden,"Ich habe gestern eine Yogastunde besucht. Es war sehr herausfordernd, aber auch sehr entspannend. Manchmal fühlte ich mich viel ausgerichteter und rückwärts.",v ɛ r a ɡ e ʃ t aɪ oː k ɔ ʃ t ʊ m t ts uː v a x t a l z oː ɪ s d iː ʃ aʊ k a ʃ ɪ ʃ ə uː s ʊ f ɔ r t ə n k z iː a b r a z iː r n ʃ p a n ə n p z iː a z oː m eː ɛ n f a n i m f iː l l uː s k l ɪ x n ə r f y t ʊ n t r,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Graubünden_f2feaf58-1285-4fc1-831d-5c1b013b7e0b,6,Graubünden,"nur weil die Reise und die Yoga-Stunde. Es war herausfordernd, aber auch sehr entspannend. Ich habe mich ein wenig ausgeglichener gefühlt und ruhiger geguckt.",n uː r a k r aɪ z iː aɪ ʊ n d ɛ aɪ j oː ɡ ə ʃ t uː t a b n t a s z ɪ ʃ uː z oː f ɔ r d ə n t k z iː a b r aʊ s iː r ə n ʃ p ɔ n ə n t z iː ɔ aɪ n ɛ f iː l uː s k l ɪ x n ə r k y l t ʊ n t r oː ɡ ə r k uː,Basel,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,female,fourties,26
6_Bern_24f85b05-10f3-49f3-bfd0-273120e750cb,6,Bern,"Ich habe gestern eine Yogastunde gesucht. Es war herausfordernd, aber auch sehr entspannend. Ich habe mich viel ausgerechter gefühlt und ruhiger gefühlt.",iː h aʊ k ɛ ʃ t ə r ə j oː k ɔ ʃ t ʊ m z uː x t ɛ z ɪ n z uː f oː x d eː m p ts iː b r oː v ɑː ə aʊ s eː r ə n ʃ p ɔ n ə n t ɑː b a n d iː d ɛ ɾ aʊ s iː f ɛ l uː s k ɪ f m ɪ t k f y t ʊ n t r uː l ɡ ɪ l k z uː t oː n,Basel,24f85b05-10f3-49f3-bfd0-273120e750cb,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,fourties,26
6_Bern_7ca44480-9007-4c1c-8046-aade3c4e6a87,6,Bern,"Ich habe gestern eine Yoga-Stunde gesucht. Es war sehr herausfordernd, aber auch sehr entspannend. Am Ende habe ich vieles ausgeliehen.",iː t ɑː a r iː ɑː l ɪ ɑː m oː ɡ ɑː aɪ ɑː m ɡ ɛ s t r ə j oː ɡ ɔ ʃ t uː m k ts uː x t ɔ m t ə z ɪ ç eː r ə s f oː t ə n k z iː aʊ p r aʊ z eː r ɛ n t ʃ p ɑː m ə n t k s iː ɑː m a ə n t iː v ɑː f iː m uː s k l ɪ x ə n ə,Basel,7ca44480-9007-4c1c-8046-aade3c4e6a87,"Ich habe gestern eine Yoga-Stunde besucht. Es war herausfordernd, aber auch sehr entspannend. Am Ende fühlte ich mich viel ausgeglichener und ruhiger.",ChatGPT,male,twenties,26
17_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,17,Bern,"Ich habe die Kuchen ein wenig... ...ein wenig... ...algen... ...eineinig... ...einen wenig... ...gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren und... ...der Geschmack ist einfach perfekt. Ich muss unbedingt auf EG, obwohl es noch gibt.",h oː r ts m ɑː n iː ɑː x v iː d ɜ h ɑː f iː ə aʊ ɡ l oː h aʊ aɪ n n ʌ x ts l ɪ iː d æ h ɪ v ɛ f ə v uː ts t æ s æ ɡ ɑː s ə aɪ ɪ z iː ʃ ə m ɪ ʃ ɪ k s z iː ʃ oː k iː ʊ m f uː ʃ ʊ b eː r i n t d ɪ k ʃ m ɑː t ɪ ʒ aʊ x p ɾ f ɛ k ts iː uː m ʊ z oː m ɪ b iː z ə f ɪ f ɔ r v oː t ə s m oː ɡ iː,Bern,2a4acb33-759e-411f-bbd0-2470080758fb,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren, und der Geschmack war einfach perfekt. Ich muss unbedingt herausfinden, wo es das noch gibt.",ChatGPT,male,twenties,42
17_Innerschweiz_acf67674-c912-42c0-ba3c-f85e2db965ac,17,Innerschweiz,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren. Der Geschmack ist einfach perfekt. Ich muss unbedingt herausfinden, wo es das noch gibt.",ɪ ʃ eː n oː n iː f oː h uː r ts ɪ m h a m iː ɪ n m aɪ n ɜ x l iː n ɜ k ɔ f iː ɪ s ʊ m ɡ r aɪ b ɔ f k y b ɛ ts ɛ p ɛ ts ə n ɛ tʃ ʊ z eː n ɪ ʃ ʃ ɪ k s iː s ʃ oː k iː ʊ m t f r uː ʃ ə b eː r ə ʊ n d ʃ m ɑː p f ɪ ʃ aɪ f ɛ p ɛ f ɛ k ts iː ɪ ç m ʊ s uː m b ə d eː n d iː z ə f ɪ n d ɛ m uː s t ə s n ɔ ɡ eː t ə t,Basel,acf67674-c912-42c0-ba3c-f85e2db965ac,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren, und der Geschmack war einfach perfekt. Ich muss unbedingt herausfinden, wo es das noch gibt.",ChatGPT,male,thirties,42
17_Bern_d9b44aee-da3d-42c8-8ad1-d1029767f05a,17,Bern,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren. Der Geschmack war einfach perfekt. Man muss unbedingt herausfinden, was es noch gibt.",ə m f oː r h oː r ts ʊ m ɑː n iː m ə m ɛ x l iː n ə k aʊ f iː m k l aʊ b ə x k uː ts t ɛ s ɛ r ɡ a s ɛ s ɪ ʃ ɛ m eː ʃ ɪ k s iː u s ʃ oː k iː ʊ n t f r y ʃ ʃ ə b eː r i ʊ n t d a ʃ m ɑː k ɪ ʃ ə v a x p ɛ l f ɛ k ts iː uː m b ə d ɪ ŋ t d uː s ə f ɪ n d ə v ʊ s t ə s n oː ɡ iː t ɾ z oː p,Basel,d9b44aee-da3d-42c8-8ad1-d1029767f05a,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren, und der Geschmack war einfach perfekt. Ich muss unbedingt herausfinden, wo es das noch gibt.",ChatGPT,male,fourties,42
17_Zürich_3e7e3ad6-938d-40fa-9787-2e9f8c529a66,17,Zürich,"Vor kurzem hatte ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren und der Geschmack war einfach perfekt. Man muss unbedingt herausfinden, was dazu gehört.",f ɔ h uː ts ə m a n ɪ ɪ n f iː n ə k ɔ f ə s aɪ n ɡ l aʊ b ʊ x k uː s t ɪ ts ɪ ɡ ɑː s ə a s ɪ m ɪ ʃ ɪ ts ɪ ʃ oː k t ɪ f r uː ʃ ə b eɪ r ə ʊ n t ə t m aʊ k ɪ ʃ ɜ v ɔ x p ə f l k t ts iː ʊ n t ə n aɪ z oː n b ə d ɪ n d uː z ʊ f ɪ n d ʊ m ʊ s t ə,Basel,3e7e3ad6-938d-40fa-9787-2e9f8c529a66,"Vor kurzem habe ich in einem kleinen Café ein unglaublich gutes Dessert gegessen. Es war eine Mischung aus Schokolade und frischen Beeren, und der Geschmack war einfach perfekt. Ich muss unbedingt herausfinden, wo es das noch gibt.",ChatGPT,male,sixties,42
